"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"GCA_000196735.1_FN597644.1_3568" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_000196735.1_FN597644.1_2926" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_000196735.1_FN597644.1_2505" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_000196735.1_FN597644.1_2022" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_002370525.2_AP014630.1_3352" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_900187265.1_LT906450.1_3443" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_000238915.2_BAEG01000008.1_88" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_000238915.2_BAEG01000011.1_20" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_000238915.2_BAEG01000012.1_20" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_000238915.2_BAEG01000016.1_60" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_000238915.2_BAEG01000029.1_17" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_000238915.2_BAEG01000047.1_43" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_000238915.2_BAEG01000069.1_61" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_000238915.2_BAEG01000073.1_117" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_1_398" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG15_35_4" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_004359495.1_RHHC01000001.1_670" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG15_3_15" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_004359495.1_RHHC01000001.1_271" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_000196735.1_FN597644.1_2220" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_13_77" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_8_140" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_000238915.2_BAEG01000005.1_44" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_000238915.2_BAEG01000085.1_140" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_004359495.1_RHHC01000001.1_824" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_004359495.1_RHHC01000001.1_304" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_1_105" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_24_54" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_20_27" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_003417435.1_QVMX01000008.1_49" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_000013085.1_CP000230.1_3047" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_3_84" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_2_162" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG15_32_43" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_7_115" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_34_4" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_003417435.1_QVMX01000001.1_89" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_11_13" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_004359495.1_RHHC01000004.1_35" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_4_136" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_003417435.1_QVMX01000001.1_490" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_3_125" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_13_5" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_000013085.1_CP000230.1_2742" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_000238915.2_BAEG01000023.1_17" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_30_35" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_004359495.1_RHHC01000001.1_662" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_004359495.1_RHHC01000002.1_255" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_9_119" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_25_14" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_003417435.1_QVMX01000002.1_367" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_6_102" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_004359495.1_RHHC01000001.1_875" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_13_84" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_003417435.1_QVMX01000001.1_561" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_003417435.1_QVMX01000009.1_72" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG15_118_5" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_6_135" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_003417435.1_QVMX01000001.1_1029" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_1_263" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_13_69" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_000238915.2_BAEG01000080.1_28" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_18_31" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_13_8" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_32_15" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_000238915.2_BAEG01000027.1_76" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_40_7" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_003417435.1_QVMX01000003.1_820" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG15_94_1" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG15_95_19" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG15_97_11" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_000238915.2_BAEG01000023.1_29" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_000013085.1_CP000230.1_13" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_000013085.1_CP000230.1_1074" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_23_42" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_004359495.1_RHHC01000001.1_12" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_004359495.1_RHHC01000002.1_845" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_003417435.1_QVMX01000001.1_565" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_004359495.1_RHHC01000002.1_925" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_004359495.1_RHHC01000003.1_201" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_004359495.1_RHHC01000003.1_846" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_003417435.1_QVMX01000002.1_355" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_000013085.1_CP000230.1_56" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_000238915.2_BAEG01000113.1_37" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_003417435.1_QVMX01000006.1_48" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_003417435.1_QVMX01000002.1_232" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_003417435.1_QVMX01000001.1_268" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_003417435.1_QVMX01000001.1_559" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_003417435.1_QVMX01000002.1_140" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_003417435.1_QVMX01000002.1_359" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_003417435.1_QVMX01000002.1_778" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_11_32" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_003417435.1_QVMX01000003.1_104" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_003417435.1_QVMX01000005.1_40" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"MAG11_13_73" 0.291278744701198 -0.000796066702347399 0.0427922070487063 -0.0186055838403127 0.985155748347564 NA
"GCA_002370525.2_AP014630.1_3723" 38.9413446403192 -0.000679614396983021 0.187700138928833 -0.00362083207974172 0.997111000298985 0.999926149255111
"GCA_000046845.1_CR543861.1_1111" 1141.61898340994 -0.000676261243179522 0.146672651881249 -0.00460957842409023 0.996322101568408 0.999926149255111
"GCA_000238915.2_BAEG01000051.1_154" 23.1072268064876 -0.000673196387436742 0.188132778672839 -0.00358657446367501 0.997138333744447 0.999926149255111
"GCA_003417435.1_QVMX01000003.1_107" 1.31494213685424 -0.000656037239677681 0.08541863003755 -0.007684299098472 0.993868876727688 NA
"MAG15_18_22" 1.31494213685424 -0.000656037239677681 0.08541863003755 -0.007684299098472 0.993868876727688 NA
"GCA_004359495.1_RHHC01000003.1_142" 1.31494213685424 -0.000656037239677681 0.08541863003755 -0.007684299098472 0.993868876727688 NA
"MAG11_17_50" 1.65768724464428 -0.000655040948362286 0.0897858285476907 -0.0073125332156608 0.994165494645135 NA
"MAG15_8_64" 37.435592471162 -0.000647840266589385 0.189001930677038 -0.00342894593589802 0.997264102339217 0.999926149255111
"GCA_000238915.2_BAEG01000058.1_82" 4.50203518578989 -0.000637754502635161 0.13714500754534 -0.0046661519245439 0.996276962931316 NA
"MAG15_10_60" 0.952128136752691 -0.000622342192399393 0.0725977022515558 -0.00851435648868418 0.993206608492929 NA
"GCA_000238915.2_BAEG01000085.1_51" 1.96903488165698 -0.000580888646467364 0.0996917130364112 -0.00582832769657001 0.995349693643644 NA
"MAG15_2_80" 1.62113691993447 -0.000574568989373243 0.0930633049331283 -0.00615737080975432 0.995087159939372 NA
"MAG11_37_29" 0.739141294700591 -0.000574074471165001 0.0585775955700393 -0.0100589771567997 0.991974232774579 NA
"GCA_000238915.2_BAEG01000083.1_56" 0.660849392051493 -0.000570869355046106 0.0623399430832271 -0.00917696495497927 0.99267794412075 NA
"GCA_000238915.2_BAEG01000092.1_85" 0.660849392051493 -0.000570869355046106 0.0623399430832271 -0.00917696495497927 0.99267794412075 NA
"MAG15_113_14" 0.660849392051493 -0.000570869355046106 0.0623399430832271 -0.00917696495497927 0.99267794412075 NA
"GCA_003417435.1_QVMX01000001.1_501" 0.660849392051493 -0.000570869355046106 0.0623399430832271 -0.00917696495497927 0.99267794412075 NA
"MAG11_14_67" 0.660849392051493 -0.000570869355046106 0.0623399430832271 -0.00917696495497927 0.99267794412075 NA
"GCA_000238915.2_BAEG01000027.1_163" 0.660849392051493 -0.000570869355046106 0.0623399430832271 -0.00917696495497927 0.99267794412075 NA
"GCA_004359495.1_RHHC01000001.1_810" 0.660849392051493 -0.000570869355046106 0.0623399430832271 -0.00917696495497927 0.99267794412075 NA
"GCA_004359495.1_RHHC01000002.1_193" 0.660849392051493 -0.000570869355046106 0.0623399430832271 -0.00917696495497927 0.99267794412075 NA
"GCA_003417435.1_QVMX01000003.1_753" 0.660849392051493 -0.000570869355046106 0.0623399430832271 -0.00917696495497927 0.99267794412075 NA
"GCA_003417435.1_QVMX01000004.1_107" 0.660849392051493 -0.000570869355046106 0.0623399430832271 -0.00917696495497927 0.99267794412075 NA
"GCA_000196735.1_FN597644.1_2713" 1.02366339215304 -0.000559750734747428 0.0765838933181434 -0.00737528966722358 0.99411542359161 NA
"GCA_003417435.1_QVMX01000002.1_467" 1.02366339215304 -0.000559750734747428 0.0765838933181434 -0.00737528966722358 0.99411542359161 NA
"GCA_000238915.2_BAEG01000058.1_5" 1.02366339215304 -0.000559750734747428 0.0765838933181434 -0.00737528966722358 0.99411542359161 NA
"MAG11_24_24" 1.02366339215304 -0.000559750734747428 0.0765838933181434 -0.00737528966722358 0.99411542359161 NA
"GCA_000046845.1_CR543861.1_1873" 295.385293144409 -0.000545354704265582 0.138908366739914 -0.00392517585874654 0.99686817082589 0.999926149255111
"GCA_000238915.2_BAEG01000010.1_5" 5.42061953503059 -0.000532087281529528 0.145921575120632 -0.00364722985983865 0.997089938056883 0.999926149255111
"GCA_002370525.2_AP014630.1_85" 38.8310241748401 -0.000509958643931257 0.188771260472936 -0.00270162180973598 0.99784442029106 0.999926149255111
"MAG15_102_15" 60.9015638347292 -0.000499306640531255 0.185855921727565 -0.00268495838303692 0.997857715733732 0.999926149255111
"GCA_000046845.1_CR543861.1_2535" 16.8612390008761 -0.000482214044792202 0.186761726102735 -0.00258192716579034 0.997939922466164 0.999926149255111
"GCA_000238915.2_BAEG01000080.1_145" 37.4184415474141 -0.000472060032650572 0.188925832344858 -0.00250078101973419 0.998004667514176 0.999926149255111
"MAG15_1_77" 7.09161902473762 -0.000461078242086874 0.160612661256504 -0.00287387054725188 0.997706986216986 0.999926149255111
"GCA_000238915.2_BAEG01000064.1_109" 7.84407256450096 -0.000448576641385144 0.164390381552024 -0.00273678178215836 0.997816366795622 0.999926149255111
"GCA_003417435.1_QVMX01000002.1_733" 1.88559012507542 -0.000436706741551804 0.0970514426629107 -0.00446312588144384 0.996438952588656 NA
"GCA_000046845.1_CR543861.1_1260" 58.8319501546966 -0.000434252514432668 0.184074042640011 -0.00235832911827846 0.998118327351455 0.999926149255111
"GCA_000046845.1_CR543861.1_1916" 10.1856105492026 -0.000423267118680037 0.171638433883219 -0.00246624337114862 0.998032224485764 0.999926149255111
"GCA_000195775.1_BX571963.1_3319" 10.9110964506417 -0.000408743434228688 0.176870259882342 -0.00230739053884165 0.998158970346938 0.999926149255111
"GCA_000195775.1_BX571963.1_3351" 10.9110964506417 -0.000408743434228688 0.176870259882342 -0.00230739053884165 0.998158970346938 0.999926149255111
"GCA_000238915.2_BAEG01000073.1_159" 1.90565901738692 -0.000346804208188264 0.101099418177008 -0.0034110640768673 0.997278369915016 NA
"GCA_000046845.1_CR543861.1_2762" 631.287022194003 -0.000340961916030522 0.124658690773469 -0.00273445708127893 0.997818221631622 0.999926149255111
"GCA_000046845.1_CR543861.1_628" 120.831482570346 -0.000333999128219099 0.170017003628627 -0.00196309111349582 0.99843368091512 0.999926149255111
"MAG15_36_19" 7.6576566824447 -0.000319729375997589 0.162303822184415 -0.00196700194692695 0.99843056052753 0.999926149255111
"MAG15_6_104" 1.61438027268572 -0.000308204167097419 0.0953952885091829 -0.00322037143232065 0.997430519795359 NA
"GCA_004359495.1_RHHC01000004.1_452" 1.61438027268572 -0.000308204167097419 0.0953952885091829 -0.00322037143232065 0.997430519795359 NA
"GCA_000046845.1_CR543861.1_797" 105.122004093045 -0.000296804500655332 0.165921712143627 -0.00178751951321644 0.998573766537794 0.999926149255111
"MAG11_2_37" 5.26933068242877 -0.000287522435600704 0.143704617113682 -0.00200005952237518 0.998404184450351 0.999926149255111
"GCA_000046845.1_CR543861.1_1672" 4.82006538854784 -0.000272694754753982 0.136469151540458 -0.00199108160667326 0.998411347776414 0.999926149255111
"MAG16_17_65" 0.732384647451841 -0.000257905545481887 0.0614309402624368 -0.00430671334826637 0.996563750534084 NA
"MAG15_3_92" 0.732384647451841 -0.000257905545481887 0.0614309402624368 -0.00430671334826637 0.996563750534084 NA
"MAG15_232_4" 0.732384647451841 -0.000257905545481887 0.0614309402624368 -0.00430671334826637 0.996563750534084 NA
"MAG11_1_322" 0.732384647451841 -0.000257905545481887 0.0614309402624368 -0.00430671334826637 0.996563750534084 NA
"GCA_003417435.1_QVMX01000001.1_754" 0.732384647451841 -0.000257905545481887 0.0614309402624368 -0.00430671334826637 0.996563750534084 NA
"GCA_000238915.2_BAEG01000023.1_14" 1.03857943053207 -0.000255290056601877 0.0742080795626539 -0.0034803663688807 0.997223075014459 NA
"GCA_000238915.2_BAEG01000042.1_10" 1.03857943053207 -0.000255290056601877 0.0742080795626539 -0.0034803663688807 0.997223075014459 NA
"GCA_000046845.1_CR543861.1_1753" 346.108587819499 -0.000251251998378677 0.150474988880432 -0.00166863614902473 0.998668621596932 0.999926149255111
"MAG15_1_25" 1.40139343063362 -0.000230630001866563 0.0857452135470632 -0.00272977408988228 0.997821958104211 NA
"MAG15_183_9" 1.32310152798452 -0.000199047430613239 0.0879309137949664 -0.00226855286027334 0.998189958249936 NA
"MAG15_173_2" 1.32310152798452 -0.000199047430613239 0.0879309137949664 -0.00226855286027334 0.998189958249936 NA
"GCA_003417435.1_QVMX01000003.1_682" 1.32310152798452 -0.000199047430613239 0.0879309137949664 -0.00226855286027334 0.998189958249936 NA
"GCA_000238915.2_BAEG01000027.1_175" 1.23665023420514 -0.000195674540738263 0.0799704576411374 -0.00241918329292986 0.998069772883578 NA
"GCA_000238915.2_BAEG01000074.1_61" 14.2978792273994 -0.000188768959568144 0.181704916297419 -0.00103999067414489 0.999170207647302 0.999926149255111
"GCA_002370525.2_AP014630.1_2558" 69.6845463906739 -0.000184521279809742 0.177052910565252 -0.0010418743494229 0.999168704692694 0.999926149255111
"GCA_002370525.2_AP014630.1_3809" 0.945371489503941 -0.000183907329269011 0.0724645183347694 -0.00252015930188331 0.997989205930757 NA
"GCA_000238915.2_BAEG01000080.1_42" 0.945371489503941 -0.000183907329269011 0.0724645183347694 -0.00252015930188331 0.997989205930757 NA
"GCA_000238915.2_BAEG01000091.1_10" 0.945371489503941 -0.000183907329269011 0.0724645183347694 -0.00252015930188331 0.997989205930757 NA
"MAG15_10_44" 0.945371489503941 -0.000183907329269011 0.0724645183347694 -0.00252015930188331 0.997989205930757 NA
"MAG15_228_3" 0.945371489503941 -0.000183907329269011 0.0724645183347694 -0.00252015930188331 0.997989205930757 NA
"GCA_004359495.1_RHHC01000004.1_95" 0.945371489503941 -0.000183907329269011 0.0724645183347694 -0.00252015930188331 0.997989205930757 NA
"GCA_002370525.2_AP014630.1_3356" 0.960287527882976 -0.000141959421344651 0.075425029131188 -0.00187411054224382 0.998504677008441 NA
"GCA_000046845.1_CR543861.1_1962" 0.960287527882976 -0.000141959421344651 0.075425029131188 -0.00187411054224382 0.998504677008441 NA
"GCA_004359495.1_RHHC01000001.1_709" 0.960287527882976 -0.000141959421344651 0.075425029131188 -0.00187411054224382 0.998504677008441 NA
"MAG15_58_5" 0.960287527882976 -0.000141959421344651 0.075425029131188 -0.00187411054224382 0.998504677008441 NA
"GCA_900187265.1_LT906450.1_1008" 0.960287527882976 -0.000141959421344651 0.075425029131188 -0.00187411054224382 0.998504677008441 NA
"MAG15_5_101" 0.960287527882976 -0.000141959421344651 0.075425029131188 -0.00187411054224382 0.998504677008441 NA
"MAG11_41_5" 0.960287527882976 -0.000141959421344651 0.075425029131188 -0.00187411054224382 0.998504677008441 NA
"GCA_004359495.1_RHHC01000002.1_208" 0.960287527882976 -0.000141959421344651 0.075425029131188 -0.00187411054224382 0.998504677008441 NA
"GCA_004359495.1_RHHC01000003.1_446" 0.960287527882976 -0.000141959421344651 0.075425029131188 -0.00187411054224382 0.998504677008441 NA
"GCA_000046845.1_CR543861.1_2473" 36.7217157133079 -0.00013097439014898 0.189892888095657 -0.000689235711692549 0.999450069510427 0.999926149255111
"GCA_000196735.1_FN597644.1_2954" 0.582557489402395 -0.000125347529005268 0.0542673029896412 -0.00225493961911549 0.998200820017096 NA
"GCA_000238915.2_BAEG01000085.1_40" 0.582557489402395 -0.000125347529005268 0.0542673029896412 -0.00225493961911549 0.998200820017096 NA
"GCA_003417435.1_QVMX01000003.1_36" 0.582557489402395 -0.000125347529005268 0.0542673029896412 -0.00225493961911549 0.998200820017096 NA
"GCA_004359495.1_RHHC01000001.1_435" 0.582557489402395 -0.000125347529005268 0.0542673029896412 -0.00225493961911549 0.998200820017096 NA
"GCA_003417435.1_QVMX01000003.1_721" 0.582557489402395 -0.000125347529005268 0.0542673029896412 -0.00225493961911549 0.998200820017096 NA
"GCA_003417435.1_QVMX01000003.1_30" 0.582557489402395 -0.000125347529005268 0.0542673029896412 -0.00225493961911549 0.998200820017096 NA
"GCA_004359495.1_RHHC01000003.1_188" 0.582557489402395 -0.000125347529005268 0.0542673029896412 -0.00225493961911549 0.998200820017096 NA
"GCA_003417435.1_QVMX01000001.1_729" 0.582557489402395 -0.000125347529005268 0.0542673029896412 -0.00225493961911549 0.998200820017096 NA
"MAG15_181_8" 0.582557489402395 -0.000125347529005268 0.0542673029896412 -0.00225493961911549 0.998200820017096 NA
"MAG11_12_47" 0.582557489402395 -0.000125347529005268 0.0542673029896412 -0.00225493961911549 0.998200820017096 NA
"GCA_000238915.2_BAEG01000020.1_20" 0.654092744802743 -0.000120340532869342 0.0621608056234032 -0.00193578669613299 0.998455466646779 NA
"GCA_000238915.2_BAEG01000078.1_6" 0.654092744802743 -0.000120340532869342 0.0621608056234032 -0.00193578669613299 0.998455466646779 NA
"GCA_000046845.1_CR543861.1_2258" 0.654092744802743 -0.000120340532869342 0.0621608056234032 -0.00193578669613299 0.998455466646779 NA
"GCA_003417435.1_QVMX01000008.1_17" 0.654092744802743 -0.000120340532869342 0.0621608056234032 -0.00193578669613299 0.998455466646779 NA
"GCA_000013085.1_CP000231.1_27" 0.654092744802743 -0.000120340532869342 0.0621608056234032 -0.00193578669613299 0.998455466646779 NA
"GCA_000238915.2_BAEG01000027.1_93" 0.654092744802743 -0.000120340532869342 0.0621608056234032 -0.00193578669613299 0.998455466646779 NA
"GCA_003417435.1_QVMX01000002.1_397" 0.654092744802743 -0.000120340532869342 0.0621608056234032 -0.00193578669613299 0.998455466646779 NA
"GCA_004359495.1_RHHC01000004.1_176" 0.654092744802743 -0.000120340532869342 0.0621608056234032 -0.00193578669613299 0.998455466646779 NA
"GCA_900187265.1_LT906450.1_24" 0.654092744802743 -0.000120340532869342 0.0621608056234032 -0.00193578669613299 0.998455466646779 NA
"MAG11_1_277" 0.654092744802743 -0.000120340532869342 0.0621608056234032 -0.00193578669613299 0.998455466646779 NA
"GCA_003417435.1_QVMX01000002.1_332" 0.654092744802743 -0.000120340532869342 0.0621608056234032 -0.00193578669613299 0.998455466646779 NA
"MAG11_39_5" 0.654092744802743 -0.000120340532869342 0.0621608056234032 -0.00193578669613299 0.998455466646779 NA
"MAG15_118_11" 0.654092744802743 -0.000120340532869342 0.0621608056234032 -0.00193578669613299 0.998455466646779 NA
"GCA_004359495.1_RHHC01000003.1_546" 0.654092744802743 -0.000120340532869342 0.0621608056234032 -0.00193578669613299 0.998455466646779 NA
"GCA_000238915.2_BAEG01000064.1_104" 0.654092744802743 -0.000120340532869342 0.0621608056234032 -0.00193578669613299 0.998455466646779 NA
"MAG11_16_93" 0.654092744802743 -0.000120340532869342 0.0621608056234032 -0.00193578669613299 0.998455466646779 NA
"GCA_003417435.1_QVMX01000001.1_132" 0.654092744802743 -0.000120340532869342 0.0621608056234032 -0.00193578669613299 0.998455466646779 NA
"GCA_003417435.1_QVMX01000002.1_30" 0.654092744802743 -0.000120340532869342 0.0621608056234032 -0.00193578669613299 0.998455466646779 NA
"MAG15_102_3" 0.873836234103593 -0.00011672337201715 0.063413598879024 -0.00179630710094771 0.998566755068473 NA
"MAG11_1_61" 0.873836234103593 -0.00011672337201715 0.063413598879024 -0.00179630710094771 0.998566755068473 NA
"GCA_004359495.1_RHHC01000001.1_267" 0.873836234103593 -0.00011672337201715 0.063413598879024 -0.00179630710094771 0.998566755068473 NA
